peer_id,worker_id,creator,owner_kind,controller
12D3KooWPPuiaAEoezuUP6SnFtsMo5aVPnHXUDqm6ixu2DRGL3yA,2223,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWCPs9HBacKYQ6cYjkpPMMSQaMpizdiTiLNiChyGP7tZ3C,1739,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWQeXiAS5BVtzmSoYiJDcVNM51eawY7GZki4uPJ9M996Nt,2112,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWDtbBgpAzCKZ3uTuYxuRXNhs7SrhMyyDngF3WUuZWBGsK,4402,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWKMmXKNS1bGBTwXtsSTsBiZM2uBzY4BWUNzMaZoobAecj,4219,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWGB7ezJ6ygE1cLJ1JHgK9M9KqsZdfAsRpXBY5tCYpCZH6,2123,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWPoCseBKaAKe7p4qTMR29oAUavLvL9mDwxA3govqCfsLM,1157,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWSaLkkZBKgnGpyyMa3HoFpD1ad2e9kktz75dn3o2GFD3k,2116,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWE4LMD5tG4rjgXquqVFAqJWLbPD3nzPxScaVJvbDP8Tz9,4401,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWEn8g4NkuNQQaEQ88EuTRNoP6hhuFacZ5AKJvBiojk2QR,1731,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWQME1HU1pstXNBt5AAK9FW5k7YTPBsxkzQGfWCUXtgvhW,4389,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWKENqSTU9FXbMd6XkLnE7Su3jyWRTw4xago4qKYbof643,4442,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWSm622oWbTKWbcTPndYhkdoWTC5BatZF8ooBXge2cUro7,2099,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWMnJGmCTq1j9acbMXH3Js9Gc8awGirRUzANRVhP12owFu,2213,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWNe9zj1wumYbKmmaNhAHo27jocTrDcqAFfGbLBX12WbZj,463,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWS9RZFYr27skzMRKHgesChJSJYbqr98ekkXdAwqvfBVtM,934,0xC99B581a508e8ae499671B4fa1d43E96B127094f,vesting,0x51FF35792Ec01fEA7048A295Ea68A3156d92b629
12D3KooWA6NXjrB26ujKSUi3HV4GMNKgZzrxkcAodbVQ7uXEjFT4,4420,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooW9zffU7qqRDxZPPtDoXifeu3XMX7xf6382P9Lbs19yj3m,4193,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWGHu32SASLzBTtcg4yCWRLpzz6pNnkxSmjE9SihyroV5B,916,0xC99B581a508e8ae499671B4fa1d43E96B127094f,vesting,0x51FF35792Ec01fEA7048A295Ea68A3156d92b629
12D3KooWSFuVYXYBJmNPaiUpb9orpNakKkCeoY1CkBkZf1NVTPmd,812,0xC99B581a508e8ae499671B4fa1d43E96B127094f,vesting,0x51FF35792Ec01fEA7048A295Ea68A3156d92b629
12D3KooWRyuLAYz4SzUx3zoPH6fMX1JmoGBTGNsdBZF9ZizJCXBS,521,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWQLCaWiwbWCN7aCafeqn1eaDkfZoxY7pTB2uq3t9YP7PC,4428,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWSnStHqv9GLsetKHhSD9DFULbRGqhiM1rfc68ykqsNPJV,470,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWB5TVP4oVDTdqSXmBSVFg5VGhF8SkTQamguNZQFwE9z8A,1037,0xC99B581a508e8ae499671B4fa1d43E96B127094f,vesting,0x51FF35792Ec01fEA7048A295Ea68A3156d92b629
12D3KooWCNauZShRHD7fYs6BSWYQuuGXwsfneevoAsu7g5Pn2YdA,1801,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWBU5q3egWKxkphZjwUh4gdTCXEe4XWqANDVEeLkTDJJ63,688,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWB8u8TfeTGur8zjNDBzTeTZeUkCinccyEp2E44SjKvrZi,2151,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWHcwdz5qYzk1Z7BdSnA1fWJXoBMjJyEXFbjtmX2EX8j2o,2165,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWNRX335JFbBTR4PaFzefKsjKV69jujBm2P8YYFLmm4czL,4374,0xf0C4B0eCD1C37760fDF6cfF39847dcBd421c5792,vesting,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWR9iWLLGZ2vsGcRqw6NJywzt37t2SDXgfuDsVjqJZrGmF,2114,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWQZn4W51w6v7NKC2smVYFToUMGWyzrEczkCR89VkZbaM6,4241,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWQUBRNvhyRzVbFpSwRdf2cprZ7KY8RGF9b5zuswTNXxBG,4419,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWD8ZZ6w9S1DXNWpQNBWy6JscTB5iKXKKhQpQLYih1rcQ5,3404,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWJ2UVgH679LiZsiHkio5TBaR6BfByuGQwwRPqa7J3mz2F,3985,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWN8wNjRN6K73LgpQu4orh1HEobLu54AyG5oe5RQfZeJfV,2172,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooW9vy5FLd8uY6VcDRwGuNXbCtAoQXonexmed5wMtZPSyWc,704,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWJcqjVdJXKhnifqurraiXa3v22YrebmHMmZocT6v3YhKM,4274,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWJANQZ6t9ZxAXSXLKSTLzJMXTsJCrYuLCLbpfD2gpwEDx,802,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWHE4n7NtTBafosV4yAH9aGcGuxuMfMGGZ6UrNu4FVVoAu,4381,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWJ11Fk6A7vXZkB6nyoNZTqUvpSMzQhgxHJUFp9SrRDAoe,2273,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWMvfBLZd71Bzk7Xnz3JpGyLSBvfPBzWar1tvRRWMgYf6h,325,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWCZQnwFgbssrNRa2d5EfpYg28bno7ToPgriKFRNUYTX11,295,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWE6Xr3sBC1nCFZxy9ZSYgq1848rkoZinuz4aNu7RhGopr,1800,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWR4tTVHJjWWEv7PJQB71pa4A8ixHNvDgFMcXAbustEo9c,4280,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWCMGUV6gU5kCtWRLF911qtozoZxkDLMFfzjbi9kC35iYb,4327,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWSm3kgGbYRJXz8GEwnoBS7ZMmhNKd6jdDBmuZCaTcjvqp,4163,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWKcqqCwF7q76vPkka6CiGMKFR2eKykg1K7B75vVEHq2in,2193,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWKKwoJbq4Qw4tJt64MkUAJvMiydiDvBcWKXQT8r6TXgui,2203,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWT1uYcFPToJkGKvFJJmgJwmyyVnKApWVvRESF8tLZMSsv,4453,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWERX2qhRbagQk5mjxsifQ2fAkDxWaq4F1WJQrSPKZfcH5,471,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWJQ6tbfq2Dtcp3zoWa1MYLpMxdtcAHzosixGkcoXPDPHu,4256,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWMQh8cYKvJuwMaXoL615BasGhNoBhYAUxXkkEyu8LWKro,4259,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWSxrkoN7UU8UWKULdek8gWMpVvkGbHaehdtduD2ARVD5H,1766,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWE8qEPDvH2FAMHoJLJWeEfSGx6vtTHoCDp9ek2KpQVLQg,2232,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWFLE91N5pYiYZuhmVezahTWGg5jNySKoXLZj6oZbwFtoC,911,0xC99B581a508e8ae499671B4fa1d43E96B127094f,vesting,0x51FF35792Ec01fEA7048A295Ea68A3156d92b629
12D3KooWJifdKhjwPWSKsGvjK7dWAqZH9pjkbWHZvJrNmnSrjAfu,4252,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWKnRSVZJui6ZR63eaX1wybHvSUSoS8rokTiKgaHZpxnRy,4418,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWDjS6LNpPQM4XEDgfgNqbw2hkM4kYurWkjF6E2XaoYGPB,3965,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWF5vPPTWTRqWBsUVMGdNrSeA2rM2ECiQ4oSCobXachotT,426,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWLsJNq3oH8M3BWeHy2iqAgtxGiiUF6afHMeaRkDS2cxQs,4473,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWMCoT61cX45ZpWFzwV5Zbpw5SU26YpjZMPQSC3YRedXv8,2109,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWLQYifLaCdXEUKCSy2Btge5FYj46NiL1kuN7v425Z6mo7,4332,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWNjvModCViuNBDhXfTEfYzLd3nhe9sqcgKPLmd8Hf1hwx,4475,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWCGM1r1zEm8nHtCMvyVQwW3dCMK4MwLFoSJRzpf8RYmmR,2145,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWNczfG3mRMQWanzpv1aRFVZnE57oNvLxYwCZAZ1fhzuvc,2166,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWPnCdnNVCWnxEdVfeYNXSHAsrjEx4joBcmYivERWKsre4,4233,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWCGEH4UWrkJpu8nrbgUaaQRKDeGMVQR2BFVTQF8TsZLyS,4178,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWMusuaYekcRkrCq7jpBwuXGRi7onBC1bMWzgARGZTEZD7,2191,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWQKdh3oPwD7tbTjbyTuDS91Uaqbipu6Hm6AZk8pyn4u8w,676,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWMhJ3fppVbEDy2jz2Utai6mZApLMheXnDvCCi8QGoZmWD,3956,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWMR6D87LRGwWSdsERrpJejLYjyPDojhuA312Prbqtmm4E,4476,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWAqzgGgxSfJtskpbbKT5vmFym7F43DJcJs1EKoKVJZ1V9,4414,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWPBUQVyynKRu4TtFWYVTUpp5WgUMGQuSNBAgRjBGmg8LK,4393,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWN7eoPhwJqQSvDFFUp7BeDir9GZe37JQVrzrZEg21o6Zn,432,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWGi3hA6iiL3YoqhCdVCeNygyzEnuioZCvseoFF5BRw2Wf,2270,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWK4JZV9Xa9ERffn1vZSptHhdsc3v2T4vXwiTf7V6Ptrck,516,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWGb9s9tefNMjMTtLAREUhbHSQ3ojLxVmFDu6TUjKYqGPM,4214,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWBTBi3CsN9k7ZFNP8Fx6nWuUQtejpNY2G6WSpZJ1UpzrZ,930,0xC99B581a508e8ae499671B4fa1d43E96B127094f,vesting,0x51FF35792Ec01fEA7048A295Ea68A3156d92b629
12D3KooWRCVYshDC2aC11aybX2JqRFWRJHS9rqnigPpPDhfmx9mV,4477,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWBiuqSeZbfrdZu4T4E1iD6H7kgrUcnBfkNMcNVkfKfFyc,4481,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWFwBtkz17C1muME3nBaG5BCyLxTiMJTpYc3LGwds417Ms,741,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWN3Jnbqji74T5ZLJUtVixXeakJEw7QmLtk3z1dap8ZR2F,2176,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWCzhzAA57vHiEqcCbzFdc2o6Guj8D8cWrBe7VKiWQVKoj,4392,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWB5WPh41J4noBJDWYEVojzgqEu8CrexM3yhjuPeYQoDpn,4478,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWEKBkojtw4hGsC4eqNErnzPX3Kp3vghnJ7oRTy6imvxAg,4238,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWG23MPVLP9tGHkMwgbfkcZewhVbGu31HRUrBJkL92oo5r,2121,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWLPfSRBHzwuGLFqTRB3qZj3HSbMQRMWTSW5vatxpPYsHg,4360,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWEULcPvRp7LypUXrX6BWXDouccrLCGbKEdKmHQwvwgG1K,4468,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWJqiHQdHPdpe6qtCRHcgcpeVpRqUEL81vJnJxSfeaGTCR,1762,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWJ8MwY9a9bdyv1oLULtE84xY5BXTW6yBSJJ8FddrvX7HP,2185,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWSf1S2D4CmNdR7waJxmPvnjQhdWwin9ShK77mBem97MGk,792,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWAc3eJj41GSnJq3kqiMn34Wq64TMGBBVdPbwVNygFaA5L,4449,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWAbQmQMX9RVCTpjtJMh1mQ69sV772eueTB92SUyADfF7v,3974,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWFqeBHww3LLpAZCQu4Dy9cqUNuoZy6JY2Kyt513nwcFDF,4480,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWJWAFPabLvi4kz2USZpD1XWkzXZTHGZQSigeq2NwoWAny,2132,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWMvFhakgPVHn8E5uph3LXTBuhsgnfkPy5vR5RR7DzohuZ,2146,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWBfFedcTmgrzdcufe2BVtGYoXzsvcGtwKvhVtCuGCvSMh,4317,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWRBakBwDERe5MNAtWM5k8zvfaRUQkGNmdX4M8aRmCadSU,4340,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWNQR246TMk9MfFUerfKWYhz6L7veejrrLFw4wHb3XkYfb,2246,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWEyzBKDeV5izNX7h2tKQKujU28UWVyPdFZesy6rHuXDi1,3971,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWF1RNAqbj59EWWqsViAg8bu2j2dYouLje5G2mZmK5dgrj,3992,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWKPmJZrYkDBcqMUyFMfghphCPeDhqRxL9pb3kUJCvNJhk,3407,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWJ6oDPgU5G69yH5FyfxhjgnszYXsgS2QBJ6SB8kSusYuV,3955,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWLWkoZvNuHQGEDKDwHu6BkXXoWYmcuWQSPzLPQJjCHdcE,2133,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooW9zDroky3Q5uvhU9TdgWaTQ5Hn1gSbCZKPFxq4c7ZdcEx,4203,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWSV7yWNUzygnJmPeRfLYMK77Tp9hNNgKGj9kZK1rnnfML,3978,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWRRtWpiCSHmtRr7onMZC6nXtTPtYYo9SYjn7C4Pruz3JL,415,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWLFCywfydCDuBjBeT184nypt3H4jcrh6Hbg5mQri9apjr,2148,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWSrtutzBr3oLeWxRx6afumsDB2EU1vkPZxcEpP6RhTCtg,4164,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWDKLborQg2KaPGaBLmEBVpmTUoshevfa6rUNB3aTE2ubM,4373,0xf0C4B0eCD1C37760fDF6cfF39847dcBd421c5792,vesting,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWGbS7Xpr7ECb4aqF19XMVTrYN39F4u2Uc192vciN7eQDq,2136,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWQuQPgB68g1jc4k9KkZ7NBDTf7tnbh6gEYvaa16zLRd1z,2235,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWJdtiRAvs4T4GHb9WngqGx143WkmbDp9P3JXPfFWHhm22,4346,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWE4gCaErHrc9wKLEz9ZA5ep675sdwJf1WFhLS2KV7jem3,4474,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWJVPa14vm1nSHqRNGGa9656togX9EPprb3HG8VMCD4ixo,4378,0xf0C4B0eCD1C37760fDF6cfF39847dcBd421c5792,vesting,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWJoj7swM7Q9w2sWqotpgjXjnw9Z1BVM4cUWqij1aqtUCT,3962,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWQd3hXurXTUFgMBgZhBMvT9rhQoQEuXeVv7hjry59gqaR,805,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWNtajXYn3rXcj5PUnNNrRLkPXfm7xx2CkShmW1eFRQ7hT,1779,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWKUtMuJpBTLBiTvDaeYsjk2sPygUkSXb5MVJzEGSpU67z,4337,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWJWYq7BY65KXPzKRrPWtwpk8aYjDgQwUF6tj9Jf5MQ8Zo,714,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWAWii3DYfvZBoPuvAKg47mqj2sdU4cDnDRfR8pd93wuot,3961,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWEzh91V4K1JwUHj6LY8SrXC8DgVBLkK79eHaRMhUR4qY2,4371,0xf0C4B0eCD1C37760fDF6cfF39847dcBd421c5792,vesting,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
